,Ensembl,Symbol,s28mo_AR_M-s28mo_C_M_logFC,s28mo_AR_M-s28mo_C_M_logCPM,s28mo_AR_M-s28mo_C_M_LR,s28mo_AR_M-s28mo_C_M_PValue,s28mo_AR_M-s28mo_C_M_FDR,s28mo_AR_M-s28mo_C_M_Status,Description
11821,ENSMUSG00000070002,Ell,-0.0317959994,4.50240559,0.0669288360125,0.795862027800995686,0.9995149151619,NA,elongation factor RNA polymerase II
11822,ENSMUSG00000070003,Ssbp4,-0.0357974336,3.22886095,0.0464068607423,0.829437916228455085,0.9995149151619,NA,single stranded DNA binding protein 4
11823,ENSMUSG00000070031,Sp140,0.3301052667,0.35817787,1.0335200065219,0.309333350891544345,0.9995149151619,NA,Sp140 nuclear body protein
11824,ENSMUSG00000070034,Sp110,0.0893838261,0.90779249,0.0777943978497,0.780308927850390188,0.9995149151619,NA,Sp110 nuclear body protein
11825,ENSMUSG00000070044,Fam149a,0.1436366942,0.50808728,0.2043446961286,0.651236553360224013,0.9995149151619,NA,"family with sequence similarity 149, member A"
11827,ENSMUSG00000070056,Mfhas1,0.4232942859,2.23004640,3.3190678086272,0.068480648456783866,0.9995149151619,NA,malignant fibrous histiocytoma amplified sequence 1
11828,ENSMUSG00000070282,3000002C10Rik,0.0473106618,-0.46524973,0.0095398116360,0.922192782295058411,0.9995149151619,NA,RIKEN cDNA 3000002C10 gene
11829,ENSMUSG00000070283,Ndufaf3,-0.0037333427,3.35280230,0.0003915056275,0.984213686303726965,0.9995149151619,NA,NADH:ubiquinone oxidoreductase complex assembly factor 3
11830,ENSMUSG00000070284,Gmppb,-0.0695899644,3.25860252,0.1720376745257,0.678307175057416001,0.9995149151619,NA,GDP-mannose pyrophosphorylase B
11831,ENSMUSG00000070287,Slc35g2,-0.2283339217,-0.69084319,0.2266747875885,0.634000460434002822,0.9995149151619,NA,"solute carrier family 35, member G2"
11832,ENSMUSG00000070304,Scn2b,0.7120875330,-0.14121943,2.8502622547130,0.091359032736620271,0.9995149151619,NA,"sodium channel, voltage-gated, type II, beta"
11833,ENSMUSG00000070305,Mpzl3,0.4897452197,2.05000211,3.3326979723776,0.067915382353788023,0.9995149151619,NA,myelin protein zero-like 3
11834,ENSMUSG00000070315,4930581F22Rik,-0.0012182272,0.31829839,0.0000124699798,0.997182447386005699,0.9995149151619,NA,RIKEN cDNA 4930581F22 gene
11835,ENSMUSG00000070319,Eif3g,-0.1943124112,6.01205627,2.6649020055690,0.102584142903693859,0.9995149151619,NA,"eukaryotic translation initiation factor 3, subunit G"
11836,ENSMUSG00000070327,Rnf213,-0.0568120955,4.10674730,0.1547295544723,0.694055988440098748,0.9995149151619,NA,ring finger protein 213
11837,ENSMUSG00000070343,Gm10288,-0.2928853793,1.75935998,1.1042060768574,0.293344895757078339,0.9995149151619,NA,predicted gene 10288
11838,ENSMUSG00000070348,Ccnd1,0.2716755851,2.13358139,1.2213476485845,0.269096337512878703,0.9995149151619,NA,cyclin D1
11839,ENSMUSG00000070371,Prss36,-0.0849427827,2.10836469,0.0818937710982,0.774747247843775466,0.9995149151619,NA,"protease, serine 36"
11840,ENSMUSG00000070372,Capza1,0.1853801021,3.97044933,1.7464180473817,0.186327668086525788,0.9995149151619,NA,"capping protein (actin filament) muscle Z-line, alpha 1"
11841,ENSMUSG00000070385,Ampd1,-0.1731694465,9.52777055,1.4598951243482,0.226946808298004982,0.9995149151619,NA,adenosine monophosphate deaminase 1
11842,ENSMUSG00000070392,Gm20634,0.0571808223,2.96827889,0.0635486716947,0.800972566883589088,0.9995149151619,NA,predicted gene 20634
11843,ENSMUSG00000070394,Tmem256,-0.1603312026,4.71096201,1.1710027568949,0.279195296750178790,0.9995149151619,NA,transmembrane protein 256
11844,ENSMUSG00000070420,Zscan25,-0.0144941974,2.82374086,0.0037111714695,0.951423411115101425,0.9995149151619,NA,zinc finger and SCAN domain containing 25
11845,ENSMUSG00000070423,Olfr558,0.2208422577,0.40732888,0.4511231405123,0.501802074878145099,0.9995149151619,NA,olfactory receptor 558
11846,ENSMUSG00000070424,Art5,-0.0708490519,5.13555880,0.3750284511182,0.540276008911626637,0.9995149151619,NA,ADP-ribosyltransferase 5
11847,ENSMUSG00000070425,Xntrpc,-0.1911385989,1.55317913,0.5333128764713,0.465217377870256965,0.9995149151619,NA,"Xndc1-transient receptor potential cation channel, subfamily C, member 2 readthrough"
11848,ENSMUSG00000070426,Rnf121,-0.0718680308,4.67077727,0.3324167729024,0.564239458076989164,0.9995149151619,NA,ring finger protein 121
11849,ENSMUSG00000070427,Il18bp,0.3615388612,0.39778666,1.1725634420172,0.278875147618631358,0.9995149151619,NA,interleukin 18 binding protein
11851,ENSMUSG00000070443,Gm10291,-0.1319683493,-0.65012383,0.0774144501562,0.780832334691364371,0.9995149151619,NA,predicted pseudogene 10291
11852,ENSMUSG00000070461,9230112E08Rik,-0.0721676170,2.82256775,0.1311075192509,0.717286477602034234,0.9995149151619,NA,RIKEN cDNA 9230112E08 gene
11853,ENSMUSG00000070462,Tlnrd1,0.1366848341,2.38565127,0.3744404255139,0.540593748986292089,0.9995149151619,NA,talin rod domain containing 1
11854,ENSMUSG00000070469,Adamtsl3,0.4887785476,1.87154668,3.3373029822166,0.067725534057026970,0.9995149151619,NA,ADAMTS-like 3
11855,ENSMUSG00000070476,Fam217b,0.0603919463,1.93830244,0.0567166795319,0.811762708839827152,0.9995149151619,NA,"family with sequence similarity 217, member B"
11856,ENSMUSG00000070493,Chchd2,0.0091178547,8.59686164,0.0052562249048,0.942204143198616229,0.9995149151619,NA,coiled-coil-helix-coiled-coil-helix domain containing 2
11857,ENSMUSG00000070498,Tmem132b,0.3841476587,2.80792968,3.1584122649774,0.075536615453494688,0.9995149151619,NA,transmembrane protein 132B
11858,ENSMUSG00000070509,Rgma,-0.1253384374,4.57184224,0.8444625666656,0.358123585612827200,0.9995149151619,NA,repulsive guidance molecule family member A
11859,ENSMUSG00000070520,Nsmce3,0.0533768500,3.48474856,0.0963240758552,0.756286294518268676,0.9995149151619,NA,"NSE3 homolog, SMC5-SMC6 complex component"
11860,ENSMUSG00000070544,Top1,-0.0289992454,5.34628660,0.0529517418962,0.818004386966494468,0.9995149151619,NA,topoisomerase (DNA) I
11861,ENSMUSG00000070565,Rasal2,0.1018896410,3.21710533,0.3079843479792,0.578919711797764691,0.9995149151619,NA,RAS protein activator like 2
11862,ENSMUSG00000070576,Mn1,-0.0925393685,5.44859380,0.4685262540588,0.493665942961651893,0.9995149151619,NA,meningioma 1
11863,ENSMUSG00000070577,Gm572,-0.2408064168,1.36286060,0.7783399859633,0.377649312344717436,0.9995149151619,NA,predicted gene 572
11864,ENSMUSG00000070583,Fv1,0.2124826559,0.99692100,0.5222764892386,0.469872208730323482,0.9995149151619,NA,Friend virus susceptibility 1
11865,ENSMUSG00000070604,Vsig10l,-0.4239876093,1.16417460,2.0252895333939,0.154699436790739886,0.9995149151619,NA,V-set and immunoglobulin domain containing 10 like
11866,ENSMUSG00000070610,Gm13127,0.5781304140,-0.07293018,2.5814201170879,0.108124617642123472,0.9995149151619,NA,predicted gene 13127
11867,ENSMUSG00000070639,Lrrc8b,0.3092912717,1.78357100,1.3939974649451,0.237731181849786671,0.9995149151619,NA,"leucine rich repeat containing 8 family, member B"
11868,ENSMUSG00000070643,Sox13,0.0845849942,3.37237926,0.2592464357539,0.610638336719392272,0.9995149151619,NA,SRY (sex determining region Y)-box 13
11869,ENSMUSG00000070697,Utp3,-0.0516350417,5.19647802,0.1581111321630,0.690901538581748298,0.9995149151619,NA,UTP3 small subunit processome component
11870,ENSMUSG00000070699,Sars2,-0.2006417899,3.88539254,1.9123970475331,0.166697233691526780,0.9995149151619,NA,seryl-aminoacyl-tRNA synthetase 2
11871,ENSMUSG00000070705,Eid2b,-0.1202229734,2.80495282,0.3508970677407,0.553605760562333571,0.9995149151619,NA,EP300 interacting inhibitor of differentiation 2B
11872,ENSMUSG00000070709,Zfp974,0.1833211019,1.42731779,0.4520845268341,0.501346704525114095,0.9995149151619,NA,zinc finger protein 974
11873,ENSMUSG00000070713,Hmgn2-ps,-0.2182048310,1.54748176,0.6680196118969,0.413742913611455321,0.9995149151619,NA,"high mobility group nucleosomal binding domain 2, pseudogene"
11874,ENSMUSG00000070720,Tmem200b,0.1961123133,1.16628267,0.4242287250162,0.514834499247300514,0.9995149151619,NA,transmembrane protein 200B
11875,ENSMUSG00000070729,Gm12966,-0.3220347641,-0.36583927,0.5729965728874,0.449070609191394521,0.9995149151619,NA,predicted gene 12966
11876,ENSMUSG00000070730,Rmdn3,-0.0538600413,2.29846646,0.0490767527361,0.824677650762829617,0.9995149151619,NA,regulator of microtubule dynamics 3
11877,ENSMUSG00000070733,Fryl,-0.0605912627,4.77151516,0.1793761143432,0.671909947071373748,0.9995149151619,NA,FRY like transcription coactivator
11878,ENSMUSG00000070738,Dgkd,0.0167759435,5.70694489,0.0192589525648,0.889626663159076347,0.9995149151619,NA,"diacylglycerol kinase, delta"
11880,ENSMUSG00000070803,Cited4,-0.3758356146,2.88828167,2.1736164536729,0.140395727327584957,0.9995149151619,NA,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4"
11881,ENSMUSG00000070808,Bicra,-0.1411894927,3.30540247,0.7348659084362,0.391310490748422113,0.9995149151619,NA,BRD4 interacting chromatin remodeling complex associated protein
11882,ENSMUSG00000070814,Zswim9,0.0862141837,4.90792561,0.4107143776491,0.521607138035201534,0.9995149151619,NA,zinc finger SWIM-type containing 9
11883,ENSMUSG00000070822,Zscan18,-0.5358650648,-0.33408206,1.6719084502811,0.196003108173351981,0.9995149151619,NA,zinc finger and SCAN domain containing 18
11885,ENSMUSG00000070871,Ccnyl1,-0.0705356737,4.26969711,0.2781749151529,0.597899944585267629,0.9995149151619,NA,cyclin Y-like 1
11886,ENSMUSG00000070883,Ccdc173,0.3390172222,-0.33569636,0.5209427783946,0.470439796437537916,0.9995149151619,NA,coiled-coil domain containing 173
11887,ENSMUSG00000070923,Klhl9,0.1580087430,5.45984562,1.8793692999854,0.170405848220209599,0.9995149151619,NA,kelch-like 9
11888,ENSMUSG00000070934,Rraga,0.0219305514,5.45331538,0.0363462430612,0.848802237847014029,0.9995149151619,NA,Ras-related GTP binding A
11889,ENSMUSG00000070939,Tgfbrap1,-0.0782158573,4.86532752,0.3808955995524,0.537124315985746170,0.9995149151619,NA,"transforming growth factor, beta receptor associated protein 1"
11890,ENSMUSG00000070942,Il1rl2,0.4152273054,-0.53763254,0.6926311896145,0.405270854949002834,0.9995149151619,NA,interleukin 1 receptor-like 2
11891,ENSMUSG00000070953,Rabepk,0.0382678945,2.49172922,0.0266711427503,0.870271982451434667,0.9995149151619,NA,Rab9 effector protein with kelch motifs
11892,ENSMUSG00000070972,Dnajc25,-0.1322317591,3.57934657,0.7940583770448,0.372875775651907881,0.9995149151619,NA,DnaJ heat shock protein family (Hsp40) member C25
11893,ENSMUSG00000071001,Hrct1,0.0169857392,1.50609817,0.0028555841008,0.957383195291597988,0.9995149151619,NA,histidine rich carboxyl terminus 1
11894,ENSMUSG00000071014,Ndufb6,0.0108394450,6.41047808,0.0070328618460,0.933166025645283392,0.9995149151619,NA,NADH:ubiquinone oxidoreductase subunit B6
11895,ENSMUSG00000071041,Impdh2-ps,-0.1743773757,0.65785314,0.2872009081812,0.592019862968032773,0.9995149151619,NA,"inosine monophosphate dehydrogenase 2, pseudogene"
11896,ENSMUSG00000071042,Rasgrp3,-0.1245427783,5.07639160,0.8932625427897,0.344594718511726461,0.9995149151619,NA,"RAS, guanyl releasing protein 3"
11897,ENSMUSG00000071054,Safb,-0.0226301190,6.03806607,0.0411834173001,0.839184290824898427,0.9995149151619,NA,scaffold attachment factor B
11898,ENSMUSG00000071064,Zfp827,0.1964315041,2.14175467,0.3754731764436,0.540035928652154329,0.9995149151619,NA,zinc finger protein 827
11899,ENSMUSG00000071072,Ptges3,0.0562960360,5.27865048,0.2319757645092,0.630062683110232058,0.9995149151619,NA,prostaglandin E synthase 3
11900,ENSMUSG00000071074,Yipf3,-0.1413933641,5.24630872,1.4196767364276,0.233456617992420457,0.9995149151619,NA,"Yip1 domain family, member 3"
11901,ENSMUSG00000071076,Jund,-0.0559981401,5.78788877,0.1844852273149,0.667546708213918927,0.9995149151619,NA,jun D proto-oncogene
11902,ENSMUSG00000071078,Nr2c2ap,0.0618070616,2.34744672,0.0706203782382,0.790435642871759048,0.9995149151619,NA,nuclear receptor 2C2-associated protein
11903,ENSMUSG00000071103,1700029J07Rik,0.0658659863,0.57643215,0.0417701204221,0.838058591947116072,0.9995149151619,NA,RIKEN cDNA 1700029J07 gene
11904,ENSMUSG00000071172,Srsf3,-0.2029168308,5.92369668,2.6433817109323,0.103981994921544724,0.9995149151619,NA,serine and arginine-rich splicing factor 3
11905,ENSMUSG00000071176,Arhgef10,0.2620757466,3.13178823,2.0046031491302,0.156822330060526316,0.9995149151619,NA,Rho guanine nucleotide exchange factor (GEF) 10
11908,ENSMUSG00000071180,Smim15,0.1391953042,3.48312742,0.8039175929393,0.369924648724087812,0.9995149151619,NA,small integral membrane protein 15
11909,ENSMUSG00000071181,3830408C21Rik,0.7021577947,-0.46758959,2.6196463192327,0.105547964089874727,0.9995149151619,NA,RIKEN cDNA 3830408C21 gene
11910,ENSMUSG00000071226,Cecr2,0.0726285878,3.73063348,0.2425703704054,0.622355790455399127,0.9995149151619,NA,"CECR2, histone acetyl-lysine reader"
11911,ENSMUSG00000071252,2210408I21Rik,0.1727173428,1.06093794,0.3315796979963,0.564730381901147438,0.9995149151619,NA,RIKEN cDNA 2210408I21 gene
11912,ENSMUSG00000071253,Slc25a16,0.1498795850,4.99471571,1.7270418055657,0.188789127615791030,0.9995149151619,NA,"solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16"
11913,ENSMUSG00000071256,Zfp213,-0.3071666539,1.94283489,1.5668800028140,0.210660692052993176,0.9995149151619,NA,zinc finger protein 213
11914,ENSMUSG00000071266,Zfp946,0.0011787383,2.25059579,0.0000204345304,0.996393209531770352,0.9995149151619,NA,zinc finger protein 946
11915,ENSMUSG00000071267,Zfp942,0.0452130637,2.58503238,0.0475240604907,0.827429003326481283,0.9995149151619,NA,zinc finger protein 942
11916,ENSMUSG00000071281,Zfp65,0.2301107600,2.09275113,0.8665466149248,0.351913129052534690,0.9995149151619,NA,zinc finger protein 65
11917,ENSMUSG00000071291,Zfp58,-0.0092297542,1.28813937,0.0012464907684,0.971835997241066729,0.9995149151619,NA,zinc finger protein 58
11918,ENSMUSG00000071302,2610044O15Rik8,0.0286426663,3.61499516,0.0314153510716,0.859316922899997948,0.9995149151619,NA,RIKEN cDNA 2610044O15 gene
11919,ENSMUSG00000071317,Bves,-0.0041329687,5.95534497,0.0012990631122,0.971248456408344119,0.9995149151619,NA,blood vessel epicardial substance
11920,ENSMUSG00000071335,Mfsd4b3-ps,0.3096299758,1.25481266,1.0343063587652,0.309149369550292263,0.9995149151619,NA,"major facilitator superfamily domain containing 4B3, pseudogene"
11921,ENSMUSG00000071337,Tia1,-0.0671303034,4.46750724,0.2562537383982,0.612705648215366883,0.9995149151619,NA,cytotoxic granule-associated RNA binding protein 1
11922,ENSMUSG00000071342,Lsmem1,-0.1723952264,4.53893568,1.0173754570338,0.313142368052733211,0.9995149151619,NA,leucine-rich single-pass membrane protein 1
11923,ENSMUSG00000071347,C1qtnf9,0.0613202836,3.99392377,0.1799632422968,0.671404831429365578,0.9995149151619,NA,C1q and tumor necrosis factor related protein 9
11924,ENSMUSG00000071350,Setdb2,-0.0089551997,1.90343032,0.0013278649906,0.970931614150061906,0.9995149151619,NA,"SET domain, bifurcated 2"
11925,ENSMUSG00000071359,Tbpl1,0.0488514364,3.73405610,0.1092971689645,0.740945721936338897,0.9995149151619,NA,TATA box binding protein-like 1
11926,ENSMUSG00000071369,Map3k5,0.1378280736,2.98614030,0.4824560164160,0.487311943238574186,0.9995149151619,NA,mitogen-activated protein kinase kinase kinase 5
11927,ENSMUSG00000071379,Hpcal1,0.0929522627,1.48002604,0.1095676917077,0.740636850345214537,0.9995149151619,NA,hippocalcin-like 1
11928,ENSMUSG00000071415,Rpl23,-0.1733552448,7.75442145,1.8549847497453,0.173204749719252454,0.9995149151619,NA,ribosomal protein L23
11929,ENSMUSG00000071451,Psmg4,-0.1165618113,2.65687331,0.3243089817070,0.569029539390297989,0.9995149151619,NA,"proteasome (prosome, macropain) assembly chaperone 4"
11930,ENSMUSG00000071454,Dtnb,0.2074691082,1.13974903,0.4512058547178,0.501762868783505955,0.9995149151619,NA,"dystrobrevin, beta"
11931,ENSMUSG00000071456,1110002L01Rik,-0.0572585981,3.45303733,0.1300182131559,0.718413155637612766,0.9995149151619,NA,RIKEN cDNA 1110002L01 gene
11932,ENSMUSG00000071477,Zfp777,-0.2193958616,4.71749407,3.3605439148206,0.066776009772679376,0.9995149151619,NA,zinc finger protein 777
11933,ENSMUSG00000071497,Nutf2-ps1,-0.0462534013,1.49308182,0.0297418727662,0.863077224750988248,0.9995149151619,NA,"nuclear transport factor 2, pseudogene 1"
11934,ENSMUSG00000071528,Atp5md,0.0651236616,7.15336535,0.2404669760335,0.623869043365815834,0.9995149151619,NA,ATP synthase membrane subunit DAPIT
11935,ENSMUSG00000071532,Gm10335,0.1731604853,1.24503609,0.0427180448809,0.836257090158073035,0.9995149151619,NA,predicted gene 10335
11936,ENSMUSG00000071533,Pcnp,-0.0224306832,5.43867046,0.0364661286409,0.848556096784757519,0.9995149151619,NA,PEST proteolytic signal containing nuclear protein
11937,ENSMUSG00000071540,3425401B19Rik,-0.1127268237,9.07877113,0.7070517303696,0.400424306839637367,0.9995149151619,NA,RIKEN cDNA 3425401B19 gene
11938,ENSMUSG00000071547,Nt5dc2,0.6259974378,-0.22722868,2.3728283045134,0.123463186282419285,0.9995149151619,NA,5'-nucleotidase domain containing 2
11940,ENSMUSG00000071573,Rnls,-0.1228077404,2.57141779,0.3205007231625,0.571306883972886870,0.9995149151619,NA,"renalase, FAD-dependent amine oxidase"
11941,ENSMUSG00000071604,Fam189a2,-0.1520582343,4.21896801,1.1546169379748,0.282584744279782141,0.9995149151619,NA,"family with sequence similarity 189, member A2"
11942,ENSMUSG00000071632,2510002D24Rik,0.0230143479,3.72010527,0.0254449302996,0.873263400435013493,0.9995149151619,NA,RIKEN cDNA 2510002D24 gene
11944,ENSMUSG00000071644,Eef1g,-0.1250003052,8.62665543,1.0469146947171,0.306218731935027855,0.9995149151619,NA,eukaryotic translation elongation factor 1 gamma
11945,ENSMUSG00000071645,Tut1,-0.2074273069,3.95032571,1.9063704591945,0.167366991890672057,0.9995149151619,NA,"terminal uridylyl transferase 1, U6 snRNA-specific"
11946,ENSMUSG00000071646,Mta2,-0.0012442628,5.50314664,0.0000882258469,0.992505691038872428,0.9995149151619,NA,"metastasis-associated gene family, member 2"
11947,ENSMUSG00000071647,Eml3,-0.1331036393,2.92608074,0.3878318510936,0.533441280097079029,0.9995149151619,NA,echinoderm microtubule associated protein like 3
11948,ENSMUSG00000071648,Rom1,-0.0426882741,3.31447944,0.0613515897922,0.804372311418695363,0.9995149151619,NA,rod outer segment membrane protein 1
11949,ENSMUSG00000071649,B3gat3,-0.2195336737,4.74232260,3.1018653829309,0.078202639470088126,0.9995149151619,NA,"beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)"
11950,ENSMUSG00000071650,Ganab,0.0799990004,4.70492340,0.4482589129493,0.503162930531372732,0.9995149151619,NA,alpha glucosidase 2 alpha neutral subunit
11951,ENSMUSG00000071652,Ints5,0.0834467498,3.60861775,0.2860206175464,0.592781970622307863,0.9995149151619,NA,integrator complex subunit 5
11952,ENSMUSG00000071653,1810009A15Rik,-0.0498132618,3.01070363,0.0724197595860,0.787845653703569737,0.9995149151619,NA,RIKEN cDNA 1810009A15 gene
11953,ENSMUSG00000071654,Uqcc3,-0.0200076401,5.04908303,0.0256301842380,0.872806792814840082,0.9995149151619,NA,ubiquinol-cytochrome c reductase complex assembly factor 3
11954,ENSMUSG00000071655,Ubxn1,-0.1100210393,7.06577319,0.7234232237676,0.395023320221306873,0.9995149151619,NA,UBX domain protein 1
11956,ENSMUSG00000071657,Bscl2,-0.0706384976,3.80911757,0.2206048454413,0.638579442480721071,0.9995149151619,NA,Berardinelli-Seip congenital lipodystrophy 2 (seipin)
11957,ENSMUSG00000071658,Gng3,-0.1681516677,0.12311349,0.2168613183145,0.641441913823867393,0.9995149151619,NA,"guanine nucleotide binding protein (G protein), gamma 3"
11958,ENSMUSG00000071659,Hnrnpul2,-0.0310625323,6.93419061,0.0608289560132,0.805190506679745788,0.9995149151619,NA,heterogeneous nuclear ribonucleoprotein U-like 2
11959,ENSMUSG00000071660,Ttc9c,0.0215493339,3.46730668,0.0189128845809,0.890616525997911523,0.9995149151619,NA,tetratricopeptide repeat domain 9C
11960,ENSMUSG00000071661,Zbtb3,0.0181611400,-0.48595552,0.0017223002540,0.966896810179381228,0.9995149151619,NA,zinc finger and BTB domain containing 3
11961,ENSMUSG00000071662,Polr2g,-0.1233541856,4.07213914,0.8904582963991,0.345353144157843572,0.9995149151619,NA,polymerase (RNA) II (DNA directed) polypeptide G
11962,ENSMUSG00000071669,Snx29,-0.3018825466,1.79449096,1.3399963263324,0.247034616073166291,0.9995149151619,NA,sorting nexin 29
11963,ENSMUSG00000071708,Sms,0.1559798947,6.99557924,1.0521983582601,0.305001327973928593,0.9995149151619,NA,spermine synthase
11964,ENSMUSG00000071711,Mpst,-0.1961146290,5.65722539,1.9458606213967,0.163033607385254020,0.9995149151619,NA,mercaptopyruvate sulfurtransferase
11965,ENSMUSG00000071713,Csf2rb,0.0210807817,1.36427146,0.0063853948867,0.936309897477448749,0.9995149151619,NA,"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)"
11966,ENSMUSG00000071714,Csf2rb2,0.1674117469,1.66147898,0.3138286327336,0.575340231325642271,0.9995149151619,NA,"colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)"
11967,ENSMUSG00000071748,Styx-ps,0.3254023296,2.44468645,1.3165934089247,0.251204343577332068,0.9995149151619,NA,"serine/threonine/tyrosine interacting protein, pseudogene"
11968,ENSMUSG00000071757,Zhx2,0.0050123635,5.07938051,0.0015863082041,0.968229866630966773,0.9995149151619,NA,zinc fingers and homeoboxes 2
11969,ENSMUSG00000071793,2610005L07Rik,0.2584145267,2.63923285,1.3342612689450,0.248048546146504678,0.9995149151619,NA,RIKEN cDNA 2610005L07 gene
11970,ENSMUSG00000071796,6820431F20Rik,-0.0250500550,4.01227734,0.0311082639292,0.859999069279845152,0.9995149151619,NA,RIKEN cDNA 6820431F20 gene
11971,ENSMUSG00000071847,Apcdd1,0.0623287532,2.12512373,0.0376623435115,0.846122728556900183,0.9995149151619,NA,adenomatosis polyposis coli down-regulated 1
11973,ENSMUSG00000071866,Ppia,-0.0127254142,6.43922975,0.0114388733006,0.914826529350272422,0.9995149151619,NA,peptidylprolyl isomerase A
11975,ENSMUSG00000072115,Ang,0.5880051644,-0.24328420,1.9546306787152,0.162088723688127712,0.9995149151619,NA,"angiogenin, ribonuclease, RNase A family, 5"
11976,ENSMUSG00000072214,Septin5,0.4058394324,1.62016050,2.2550910016494,0.133175626635962663,0.9995149151619,NA,septin 5
11978,ENSMUSG00000072258,Taf1a,0.0319117943,2.44080922,0.0201506999303,0.887117002997315551,0.9995149151619,NA,"TATA-box binding protein associated factor, RNA polymerase I, A"
11979,ENSMUSG00000072294,Klf12,-0.0648237888,2.70106430,0.0924586516125,0.761074453263695161,0.9995149151619,NA,Kruppel-like factor 12
11980,ENSMUSG00000072494,Ppp1r3e,-0.3133101798,0.48552426,0.8141942498415,0.366883117773299683,0.9995149151619,NA,"protein phosphatase 1, regulatory subunit 3E"
11981,ENSMUSG00000072501,Phf20l1,-0.0905107834,6.15866899,0.5865923152473,0.443739882860895107,0.9995149151619,NA,PHD finger protein 20-like 1
11982,ENSMUSG00000072568,Lratd2,0.2664533891,2.13005548,1.2080776712677,0.271713168613806844,0.9995149151619,NA,LRAT domain containing 1
11983,ENSMUSG00000072572,Slc39a2,-0.0788201768,0.24348517,0.0478689785048,0.826813789392113030,0.9995149151619,NA,"solute carrier family 39 (zinc transporter), member 2"
11984,ENSMUSG00000072582,Ptrh2,-0.1615918229,3.72084528,1.3063206834462,0.253061897680330716,0.9995149151619,NA,peptidyl-tRNA hydrolase 2
11985,ENSMUSG00000072591,Fzd10os,-0.0397371799,-0.03392352,0.0106756239700,0.917706692457884055,0.9995149151619,NA,"frizzled class receptor 10, opposite strand"
11986,ENSMUSG00000072612,Gm10382,-0.1088040859,2.12333265,0.1630719979910,0.686343808344489603,0.9995149151619,NA,predicted gene 10382
11987,ENSMUSG00000072620,Slfn2,-0.0041866953,1.13341932,0.0002069599906,0.988521945581956718,0.9995149151619,NA,schlafen 2
11988,ENSMUSG00000072623,Zfp9,-0.0182640944,3.16603744,0.0078001970195,0.929623357459166688,0.9995149151619,NA,zinc finger protein 9
11989,ENSMUSG00000072640,Lyrm9,-0.0467749599,4.07877792,0.0774659449090,0.780761315798438882,0.9995149151619,NA,LYR motif containing 9
11990,ENSMUSG00000072647,Adam1a,-0.0444399811,1.26925778,0.0158459166534,0.899826467141819908,0.9995149151619,NA,a disintegrin and metallopeptidase domain 1a
11991,ENSMUSG00000072653,Zfp783,-0.4414158470,2.17843182,2.7208569924082,0.099044824826845804,0.9995149151619,NA,zinc finger protein 783
11992,ENSMUSG00000072660,Gm6288,-0.4032268316,-0.36612180,0.8399766320551,0.359403454149155477,0.9995149151619,NA,predicted gene 6288
11994,ENSMUSG00000072692,Rpl37rt,-0.1502896583,2.39430460,0.4324321629382,0.510797929877884971,0.9995149151619,NA,"ribosomal protein L37, retrotransposed"
11995,ENSMUSG00000072693,Gm10401,0.1952856132,1.38520114,0.4775776493855,0.489521595491127670,0.9995149151619,NA,predicted gene 10401
11996,ENSMUSG00000072694,1500011B03Rik,0.0543787574,0.42606568,0.0283471642752,0.866295227415912361,0.9995149151619,NA,RIKEN cDNA 1500011B03 gene
11997,ENSMUSG00000072704,Smim10l1,-0.1145549259,7.38485145,0.6078931828983,0.435582168510720069,0.9995149151619,NA,small integral membrane protein 10 like 1
11998,ENSMUSG00000072720,Myo18b,-0.1356045877,9.79998818,0.9480494907430,0.330216280067472390,0.9995149151619,NA,myosin XVIIIb
11999,ENSMUSG00000072763,5430403G16Rik,0.1347157428,-0.53869731,0.0971715017876,0.755250713961212683,0.9995149151619,NA,RIKEN cDNA 5430403G16 gene
12000,ENSMUSG00000072770,Acrbp,-0.1489298350,0.83676268,0.2531557340176,0.614861741487773950,0.9995149151619,NA,proacrosin binding protein
12001,ENSMUSG00000072772,Grcc10,-0.0130875403,5.58588643,0.0106659245154,0.917743952410418173,0.9995149151619,NA,"gene rich cluster, C10 gene"
12002,ENSMUSG00000072809,9330160F10Rik,-0.0890329756,2.98389988,0.2292069871821,0.632112459925811110,0.9995149151619,NA,RIKEN cDNA 9330160F10 gene
12003,ENSMUSG00000072825,Cep170b,-0.0169894419,4.39488599,0.0129482466742,0.909403978313871431,0.9995149151619,NA,centrosomal protein 170B
12004,ENSMUSG00000072847,A530017D24Rik,0.1899826303,1.37589852,0.5037959478283,0.477836947293720615,0.9995149151619,NA,RIKEN cDNA A530017D24 gene
12005,ENSMUSG00000072852,2310040G07Rik,0.7668968000,-0.35169875,2.7879147252889,0.094977747671652304,0.9995149151619,NA,RIKEN cDNA 2310040G07 gene
12006,ENSMUSG00000072872,Rybp,-0.0192038531,2.80866934,0.0080015593277,0.928723147584464059,0.9995149151619,NA,RING1 and YY1 binding protein
